username,languageName,problemsSolved
poojarimanohar,Java,161
poojarimanohar,JavaScript,2
amitkumar88265,C++,224
amitkumar88265,Java,9
amitkumar88265,MySQL,11
amitkumar88265,C,1
pundiranuj28,C++,271
pundiranuj28,Java,2
pundiranuj28,Python3,1
Davinder8289,C++,3
Davinder8289,Java,421
Davinder8289,MySQL,4
Davinder8289,JavaScript,2
Davinder8289,Oracle,1
Davinder8289,TypeScript,4
Myrik,C++,4
Myrik,Java,1
Myrik,Python3,18
itsmegauravmishra37,C++,190
itsmegauravmishra37,MySQL,39
Madhavxs,C++,181
Madhavxs,C,1
Madhavxs,JavaScript,2
Madhavxs,Python3,1
devangnithin,C++,3
devangnithin,Java,368
devangnithin,Python,4
devangnithin,MySQL,1
devangnithin,Python3,55
VijayManoharan,C++,16
VijayManoharan,Java,420
VijayManoharan,MySQL,7
VijayManoharan,C,1
VijayManoharan,Bash,1
VijayManoharan,Oracle,7
AlexTref,Python,31
AlexTref,Python3,35
angel312,C++,4
angel312,Java,29
ayush1412,C++,672
ayush1412,Python,1
ayush1412,C,1
godsloneliestsoldier,Python,1
godsloneliestsoldier,Python3,12
Klu2300080395,Java,1
Klu2300080395,C,1
Klu2300080395,Python3,1
williamlee021,JavaScript,6
tnvrahmed98,C++,222
tnvrahmed98,Java,1
tnvrahmed98,JavaScript,23
indu_s_22,Python3,56
kudandekunal1410,C++,196
kudandekunal1410,Java,25
kudandekunal1410,MySQL,46
kudandekunal1410,JavaScript,21
zhouchuang0311,C++,10
zhouchuang0311,Python,8
zhouchuang0311,Python3,1
KaifNazir,Java,628
KaifNazir,MySQL,1
KaifNazir,Python3,1
jeffreykingslne,C++,5
yvanchu,Java,1
yvanchu,Python3,69
suryateja9390,C++,22
BeastBreath,C++,239
BeastBreath,Python,11
BeastBreath,JavaScript,1
BeastBreath,Python3,4
minhnkh,C++,2
jsm649,C++,1
DeeKay,Java,11
DeeKay,Python,88
DeeKay,MySQL,7
DeeKay,C#,49
DeeKay,Python3,208
sweta_51,C++,221
sweta_51,Python3,3
MukilCodes,C++,139
MukilCodes,Java,413
MukilCodes,MySQL,51
MukilCodes,Python3,109
vai53,C++,2
vai53,Python3,3
nathanjjacob,C++,305
nathanjjacob,Python3,142
Oaker,Java,11
Oaker,Python,14
Oaker,Python3,5
at.knit,Java,92
sumit_singh_dhurvey,C++,75
tushar0807,C++,223
tushar0807,Java,16
tushar0807,Python,6
tushar0807,MySQL,18
tushar0807,JavaScript,1
tushar0807,Python3,12
Kl2400033048,C++,1
Kl2400033048,Java,2
Kl2400033048,C,2
Kl2400033048,Python3,1
Akshay195,Java,3
Akshay195,Python,1
Akshay195,MySQL,3
wienerlicious,C++,1
wienerlicious,Java,2
wienerlicious,Python,37
wienerlicious,MySQL,1
wienerlicious,Python3,264
abhipadala9,C++,1
abhipadala9,Java,68
neilalombro,Java,2
neilalombro,Python,38
neilalombro,MySQL,9
neilalombro,JavaScript,5
neilalombro,Python3,14
Atharva10_12_01Amrutkar,C++,99
Aishwaryamergu,Java,119
a5385928,Python3,2
mayankShukla17,Java,6
zamurd,JavaScript,31
lakshmisrao,Java,124
lakshmisrao,Oracle,9
Tanisha002,C++,13
Tanisha002,Java,98
Tanisha002,Python,3
jassulan,Java,190
jassulan,MySQL,5
Stocke777,C++,2
Stocke777,Python,40
Stocke777,MySQL,14
Stocke777,JavaScript,19
Stocke777,Python3,412
Stocke777,TypeScript,86
rsingh2_be19,C++,5
datomamporia11,Java,1
datomamporia11,Python,3
datomamporia11,MySQL,2
zen_007,Java,131
zen_007,Python3,3
mumbasms,Java,5
subha2205,C++,6
subha2205,Java,309
subha2205,Python,2
subha2205,MySQL,12
subha2205,C,47
subha2205,JavaScript,1
subha2205,Python3,11
Anushka228,C++,686
Anushka228,Java,1
Anushka228,MySQL,38
Anushka228,JavaScript,4
HarikrishnaTP_U4CSE23321,C++,27
HarikrishnaTP_U4CSE23321,Java,2
HarikrishnaTP_U4CSE23321,Python3,14
mohanaannapurna,C++,216
mohanaannapurna,Java,12
mohanaannapurna,MySQL,11
mohanaannapurna,Python3,24
lovaraj,C++,1
lovaraj,Java,21
lovaraj,MySQL,1
lovaraj,Python3,357
lovaraj,Pandas,15
as0225,C++,42
as0225,Java,71
as0225,Python3,1
as0225,Oracle,1
sakethlucky,C++,3
Leetcode9651,Java,583
Leetcode9651,MySQL,2
Leetcode9651,MS SQL Server,4
pehukri,C++,3
Magikmarim,Java,6
Magikmarim,Python,1
AlexanderHamlet,C++,8
AlexanderHamlet,Java,1
AlexanderHamlet,JavaScript,1
AlexanderHamlet,Python3,31
ishwarya142,C++,74
ishwarya142,Java,75
ishwarya142,MySQL,5
ishwarya142,JavaScript,2
ishwarya142,Bash,2
ishwarya142,Python3,4
saaipoojjasrree_mogilinedi,C,46
saaipoojjasrree_mogilinedi,Python3,1
Tahjour,JavaScript,19
Rikam,MySQL,11
Rikam,C#,631
Rikam,JavaScript,5
Prashantyadav1234,C++,158
Prashantyadav1234,MySQL,20
Prashantyadav1234,MS SQL Server,1
surachaitanya,Java,63
surachaitanya,Python,34
surachaitanya,MySQL,33
surachaitanya,C,6
surachaitanya,JavaScript,1
ericqnd,C#,256
ericqnd,Python3,61
ericqnd,MS SQL Server,2
connorjchen,Java,170
connorjchen,Swift,11
oblivion_59,C++,435
oblivion_59,Java,5
oblivion_59,Python,1
bhavyasree_bodapati,C++,2
bhavyasree_bodapati,Python,23
bhavyasree_bodapati,MySQL,1
bhavyasree_bodapati,Python3,13
bhavyasree_bodapati,Pandas,1
bhavithachowdary,C++,3
bhavithachowdary,Java,7
bhavithachowdary,Python,164
bhavithachowdary,MySQL,70
bhavithachowdary,Python3,33
user0731O,MySQL,12
user0731O,JavaScript,1
user0731O,Python3,188
user0731O,PostgreSQL,1
g-ankita123,Go,1
g-ankita123,Python3,132
SanthiyaM,C++,2
SanthiyaM,Java,277
SanthiyaM,Python,1
SanthiyaM,MySQL,4
SanthiyaM,C,4
SanthiyaM,JavaScript,3
SanthiyaM,Python3,59
zishanalam,C++,879
zishanalam,Java,37
bcmp4p1,JavaScript,3
afzal73d,C++,196
afzal73d,MySQL,12
lamkhanhduy123kg,C++,276
lamkhanhduy123kg,Java,1
harshini12317,C++,645
harshini12317,Python,17
harshini12317,MySQL,21
harshini12317,C,2
harshini12317,JavaScript,2
pratyushroy24,C++,1
pratyushroy24,Java,82
pratyushroy24,Python,8
pratyushroy24,MySQL,1
pratyushroy24,C,1
pratyushroy24,C#,301
pratyushroy24,JavaScript,1
pratyushroy24,Python3,39
gigicerron98,Java,12
__retr0,C++,155
__retr0,MySQL,6
__retr0,Python3,9
yash_deswal,C++,13
yash_deswal,Java,33
yash_deswal,Python,1
coolboyShakkar99,C++,9
coolboyShakkar99,JavaScript,3
Akki009,Java,60
Akki009,MySQL,13
geetikabehl2005,C++,24
geetikabehl2005,Python,12
KLU_2100030639,C++,13
KLU_2100030639,Java,125
KLU_2100030639,Python3,9
tcm,Python,32
Modern_Seneca,C++,311
Modern_Seneca,Java,1
Modern_Seneca,MySQL,12
Modern_Seneca,JavaScript,80
giulian,C++,2
giulian,Java,281
giulian,MySQL,6
giulian,Go,1
giulian,Python3,4
ripulhandoo,Java,462
ripulhandoo,MySQL,27
ripulhandoo,C,1
Sushil_18,C++,2
Sushil_18,Java,77
Aarnya_Jain,C++,27
Aarnya_Jain,C,7
1DontKnow,Python3,2
danielng56,C++,10
danielng56,Java,2
danielng56,Python,78
danielng56,C#,14
danielng56,JavaScript,14
danielng56,Swift,51
danielng56,Python3,17
gangsterhalley,C++,303
gangsterhalley,Python3,14
Aditya062003,C++,322
Aditya062003,MySQL,32
Aditya062003,JavaScript,5
Aditya062003,Python3,2
robertpytel,C++,21
robertpytel,MySQL,1
robertpytel,C,9
robertpytel,JavaScript,10
robertpytel,Bash,1
robertpytel,Python3,35
Supritha_M_Bhatt,C++,1
Supritha_M_Bhatt,Java,3
Supritha_M_Bhatt,Python,51
Supritha_M_Bhatt,JavaScript,12
Supritha_M_Bhatt,Python3,49
Supritha_M_Bhatt,Pandas,1
yashu_99,C++,200
yashu_99,MySQL,31
Saurav_Kumar_Roy,C++,220
shivanisag,Java,124
shivanisag,MySQL,1
ericzxpeng,Python,2
ericzxpeng,Python3,5
thealoksingh,C++,3
thealoksingh,Java,301
thealoksingh,JavaScript,3
Himanshuch8055,C++,15
olayinkapeter,Python,1
Arnab669,Java,28
chinnari_leet,C++,3
chinnari_leet,Java,70
chinnari_leet,MySQL,45
chinnari_leet,Python3,2
athreya_akondi,C++,391
athreya_akondi,Java,22
athreya_akondi,Python,2
athreya_akondi,MySQL,4
athreya_akondi,C,9
athreya_akondi,JavaScript,14
athreya_akondi,Python3,32
athreya_akondi,Pandas,1
pc95184763,Java,72
anuragsingh7827,C++,125
BotRavat,C++,76
BotRavat,Java,9
BotRavat,MySQL,4
BotRavat,JavaScript,14
AnandAY,C++,121
AnandAY,MySQL,31
AnandAY,Python3,4
AnandAY,MS SQL Server,1
Lshao,Java,261
Lshao,Python,30
Lshao,MySQL,17
Lshao,Bash,4
Lshao,Python3,120
user3530GZ,C++,2
user3530GZ,Java,172
user3530GZ,MySQL,2
user8002s,C++,107
AntonKaravaev,Java,91
AntonKaravaev,MySQL,10
jimmy19979,Python3,50
ayushagarwal352004,C++,3
ayushagarwal352004,Python,78
ayushagarwal352004,MySQL,35
ayushagarwal352004,Python3,269
ayushagarwal352004,Oracle,23
aaryankumar052002,C++,4
aaryankumar052002,Java,167
aaryankumar052002,JavaScript,1
pevere11,C++,30
pevere11,Python3,16
1rishu0,Java,256
1rishu0,MySQL,37
1rishu0,JavaScript,2
1rishu0,Python3,102
1rishu0,Pandas,1
rruchirr,C#,11
zc123456,Python,1
zc123456,Python3,4
Aishwaryaanjali,C,3
Aishwaryaanjali,Python3,21
suls,C++,31
suls,Java,2
suls,Scala,1
ragu1,Java,2
ragu1,Python,78
ragu1,JavaScript,2
ragu1,Python3,239
loanerjones,C++,17
loanerjones,Java,2
loanerjones,Python,1
loanerjones,MySQL,3
loanerjones,Python3,15
user2146ST,Java,2
shubhamshinde10,C++,5
shubhamshinde10,Python,3
shubhamshinde10,Go,202
shubhamshinde10,Python3,41
PriyankaJain,C++,346
PriyankaJain,MySQL,5
hazem_fadil,C++,105
hazem_fadil,Java,2
hazem_fadil,MySQL,15
hazem_fadil,Python3,1
hazem_fadil,MS SQL Server,1
alma-iceee,C++,1
alma-iceee,Java,44
alma-iceee,Python,5
alma-iceee,MySQL,1
alma-iceee,C#,55
alma-iceee,Go,4
alma-iceee,Python3,168
21b01a0531,C++,1
21b01a0531,Java,75
21b01a0531,MySQL,12
21b01a0531,JavaScript,1
21b01a0531,Python3,419
jay_1510,C++,174
jay_1510,Java,5
jay_1510,Python3,24
ramyasri7890,C++,1
ramyasri7890,Java,10
ramyasri7890,Python,1
ramyasri7890,Python3,1
ziad32ahmed111,Python3,214
MoSayed03,C++,1
MoSayed03,C#,21
MoSayed03,JavaScript,7
MoSayed03,MS SQL Server,7
peace_queuer,C++,127
kp10,C++,195
kp10,Java,37
kp10,MySQL,8
kp10,Python3,1
pig04pig00,C++,3
pig04pig00,C,1
Akhil_akhi,Java,36
Akhil_akhi,MySQL,41
Akhil_akhi,JavaScript,1
Akhil_akhi,Python3,188
Intern_pls,C++,5
Intern_pls,MySQL,7
Intern_pls,Bash,1
Intern_pls,Python3,44
Pranavdhumal_22,C++,2
user9737b,Java,21
M_Srikanth19,Java,2
sag81436,C++,207
sag81436,Java,2
lisa,C++,14
lisa,Java,1
lisa,Python,80
lisa,MySQL,3
lisa,Python3,2
117meghana2085,JavaScript,1
117meghana2085,Python3,40
mau_1210,C++,209
poojasri_,C++,1
poojasri_,Java,89
poojasri_,Python,2
poojasri_,Python3,1
maxyichenwang,Java,344
maxyichenwang,MySQL,1
imalvinn,MySQL,2
stranger_01,C++,25
jzhang3045,Java,227
jzhang3045,MySQL,6
jzhang3045,Python3,57
aaryan1saha,C++,442
aaryan1saha,Java,64
frankieeder,Python3,5
ww2322,Java,120
anupritamhapankar22,C++,2
anupritamhapankar22,Java,142
anupritamhapankar22,MySQL,21
anupritamhapankar22,C,4
2110030019,C++,1
2110030019,Java,7
2110030019,C,4
2110030019,Python3,77
CadusBanus,C++,161
CadusBanus,Python,1
Humera22,C++,1
Humera22,Java,120
karan_gupta_2005,C++,279
gaoxiangshushe,Java,174
gaoxiangshushe,MySQL,25
Bhavishya_Agrawal,C++,1
Bhavishya_Agrawal,Java,291
Bhavishya_Agrawal,Python,1
Bhavishya_Agrawal,MySQL,23
Bhavishya_Agrawal,C,8
Bhavishya_Agrawal,JavaScript,1
Bhavishya_Agrawal,Python3,101
it_abhishek,C++,335
it_abhishek,Java,1
it_abhishek,JavaScript,2
it_abhishek,Python3,1
kd4dev,C++,297
kd4dev,Java,2
kd4dev,MySQL,3
kd4dev,JavaScript,2
kd4dev,Python3,1
kd4dev,Racket,1
kd4dev,PostgreSQL,1
e9igma,C++,2
e9igma,Java,5
e9igma,C#,69
e9igma,Python3,6
schenkfab,C++,75
schenkfab,Java,1
schenkfab,Python,1
schenkfab,MySQL,1
schenkfab,Python3,223
anamul_71,C++,316
anamul_71,Java,3
anamul_71,MySQL,7
anamul_71,C,1
anamul_71,JavaScript,13
anamul_71,Python3,177
anamul_71,PostgreSQL,2
himaneeshmishra,C++,6
u4cse20263,C++,2
u4cse20263,Python3,2
pyamali,Java,43
nazirazizi,C++,41
nazirazizi,Java,99
nazirazizi,Python3,1
nazirazizi,Kotlin,1
Suniye,C++,12
Suniye,Python,1
Suniye,MySQL,50
Suniye,Oracle,1
danigy,MySQL,1
Imaginationgod,C++,168
Imaginationgod,JavaScript,2
vasut79,Java,43
user2207Ud,C++,585
user2207Ud,MySQL,13
eckstein,Java,4
eckstein,Python,27
eckstein,Python3,2
Chinki_jaggaa,Java,36
AvilashM,Java,264
sid_padhi,Java,116
sid_padhi,MySQL,16
sid_padhi,JavaScript,15
sid_padhi,Python3,156
prathamrathour,C++,167
prathamrathour,C,1
prathamrathour,Python3,1
sd12011003,C++,205
sd12011003,Python,6
sd12011003,MySQL,11
sd12011003,Python3,3
sd12011003,Pandas,17
mokshith13,Java,1
mokshith13,Python,1
mokshith13,MySQL,29
mokshith13,JavaScript,1
mokshith13,Python3,55
yash5m,Java,4
Jaai,Java,37
phoenixdeargogalaxy,C++,259
MegaPekka,Java,86
prac_tice,Java,1
prac_tice,Kotlin,31
Sahil_Panhalkar,C++,54
Sahil_Panhalkar,Python,28
Sahil_Panhalkar,C,7
gc_00,C++,69
Abhijeet_Khaleri,C++,224
bipinabdass,Java,1
nguyennta,Java,61
nguyennta,Python3,223
cpcsest,C++,3
cpcsest,Java,1
cpcsest,Python3,1
Ashishb2104,Java,75
kirti-gupta,C++,678
czeng,C++,421
czeng,MySQL,17
czeng,Python3,4
6PTryhiBN0,C++,1
6PTryhiBN0,Java,302
ss7253192,C++,81
ss7253192,Java,299
ss7253192,Python3,1
ome1rr13,C++,458
ome1rr13,Python,6
ome1rr13,MySQL,24
ome1rr13,JavaScript,19
ome1rr13,Python3,29
ome1rr13,TypeScript,3
ome1rr13,Pandas,3
SaiSumanthNand1,Java,105
KLU_2200040240,C++,58
KLU_2200040240,Java,2
KLU_2200040240,MySQL,11
KLU_2200040240,C,1
KLU_2200040240,Python3,5
jeromechiu,Python,21
jeromechiu,Python3,9
_rishabh_yadav_,C++,155
shi_ro,Java,1
shi_ro,Python3,3
fandrei999,Python3,1
rohanbadugula,Java,122
rohanbadugula,C,7
aniket978,C++,1
aniket978,Java,210
aniket978,C#,4
h4ckm03d,C++,5
h4ckm03d,Java,3
h4ckm03d,Python,1
h4ckm03d,MySQL,1
h4ckm03d,C,1
h4ckm03d,JavaScript,1
h4ckm03d,Go,62
h4ckm03d,Python3,2
h4ckm03d,Rust,1
h4ckm03d,PHP,1
h4ckm03d,TypeScript,6
Laxuu77,Python3,9
acrylic,JavaScript,3
smzuber,C++,1
smzuber,Java,267
smzuber,MySQL,2
vakhariyajay18,C++,357
228r1a67c4,C++,44
228r1a67c4,Java,4
228r1a67c4,Python3,1
Haritha_2004,Java,110
Haritha_2004,Python3,2
Rajakumari,C++,103
Rajakumari,Java,1
Rajakumari,MySQL,1
Rajakumari,C,10
arushigarhwal,C++,305
arushigarhwal,MySQL,18
arushigarhwal,Python3,1
sansita0704,C++,157
vijeetgv,Java,41
vijeetgv,MySQL,1
vijeetgv,JavaScript,197
pariharvivek92,C++,130
pariharvivek92,Java,60
satyam002,C++,166
satyam002,MySQL,31
satyam002,JavaScript,1
baali_7,C++,214
baali_7,JavaScript,2
rutuja20,C++,2
rutuja20,Bash,2
rutuja20,Python3,384
jasonjanuard116,Python3,92
sohamsawant075,C++,74
sohamsawant075,Java,36
sohamsawant075,JavaScript,4
logavel_m,Python,2
logavel_m,Python3,5
sivasathyabala,Java,37
secretosanta,C++,233
rscott96,C++,9
rscott96,Java,1
architkaushal,C++,179
architkaushal,MySQL,4
architkaushal,JavaScript,1
architkaushal,Python3,1
architkaushal,MS SQL Server,2
SumanthG001,C++,628
SumanthG001,C,1
ShreyasKadamDev,C++,1
ShreyasKadamDev,Java,4
ShreyasKadamDev,Python,1
ShreyasKadamDev,MySQL,38
ShreyasKadamDev,Python3,189
Anant_kumarr,C++,435
Anant_kumarr,MySQL,27
Anant_kumarr,Python3,1
jagadeesh26062002,C++,408
jagadeesh26062002,MySQL,6
jagadeesh26062002,JavaScript,1
Ritik_29,C++,8
Ritik_29,Java,340
Ritik_29,MySQL,9
notmeokay,C++,105
notmeokay,Java,289
notmeokay,MySQL,20
drv36,Java,191
drv36,MySQL,4
drv36,Python3,59
Brain54321,Java,43
Simran279,C++,15
thirupathisundar0212,C++,101
thirupathisundar0212,Python,6
thirupathisundar0212,MySQL,4
thirupathisundar0212,Python3,136
umansh59,C++,228
umansh59,Java,28
umansh59,Python,1
umansh59,Python3,15
NidhiTiwari,Java,18
shidha53_soe,C++,9
shidha53_soe,MySQL,1
shidha53_soe,Python3,153
apoorv-a_00,C++,491
theauxm,Python3,3
longway2008,C++,154
longway2008,Java,9
longway2008,Python3,52
Bindu210,Java,6
Bindu210,Python3,7
sunilprakash97,C++,1
sunilprakash97,Java,478
sunilprakash97,Python,1
sunilprakash97,MySQL,10
sunilprakash97,Python3,5
sunilprakash97,MS SQL Server,2
darshan1805,C++,265
darshan1805,Python3,1
lr1983,Java,75
lr1983,Go,155
JAISIMHA_REDDY,Java,1
JAISIMHA_REDDY,Python,2
JAISIMHA_REDDY,MySQL,1
JAISIMHA_REDDY,Python3,76
chanduraoin,Python,2
RioR,Java,757
laxmi_13,C,2
laxmi_13,Python3,4
utkarsh_mishra_777,C++,472
utkarsh_mishra_777,MySQL,3
simran44,C++,852
simran44,MySQL,32
jackhickey9,Java,2
jackhickey9,JavaScript,1
jackhickey9,Dart,1
jackhickey9,Pandas,3
harini--n,C++,90
harini--n,MySQL,25
harini--n,Pandas,14
bJJxY38qoM,C++,65
user5820YD,Java,24
user5820YD,Python3,46
dALiqwPX5P,JavaScript,63
Adwithanimma,Java,6
pratyushs025,C++,66
pratyushs025,Java,167
pratyushs025,Python,77
pratyushs025,MySQL,45
pratyushs025,Python3,10
pratyushs025,Pandas,4
manas2307,Java,377
manas2307,MySQL,56
manas2307,Python3,14
manas2307,Pandas,1
manas2307,PostgreSQL,2
007iaminvincible,C++,3
007iaminvincible,Java,43
007iaminvincible,JavaScript,15
007iaminvincible,Python3,4
bilalraja,C++,92
karangupta5779,C++,1
karangupta5779,Python3,1
sasidhar-165,C++,6
sasidhar-165,Python,203
sasidhar-165,MySQL,34
sasidhar-165,Python3,225
sasidhar-165,Oracle,4
M1WbKFiI2y,Java,78
M1WbKFiI2y,MySQL,37
M1WbKFiI2y,JavaScript,2
ChipherX,C++,46
ChipherX,Java,5
ChipherX,Python,2
ChipherX,Python3,9
user3818lg,C++,10
fschuindt,C++,1
fschuindt,Java,3
fschuindt,Python,101
fschuindt,JavaScript,1
fschuindt,Python3,556
MM9I7J4pTj,C++,7
lb11456963,C++,145
lb11456963,C,2
krmails1,C++,16
Megamindzzz,C++,79
Megamindzzz,Python,5
Megamindzzz,MySQL,1
gabriel-lewis,Ruby,4
gabriel-lewis,Swift,71
AyushPJ,C++,32
AyushPJ,Python,1
AyushPJ,C,2
dopewevmond,MySQL,2
dopewevmond,JavaScript,12
dopewevmond,Python3,30
dopewevmond,TypeScript,5
dopewevmond,PostgreSQL,30
manzoordahar,C++,413
manzoordahar,Java,1
manzoordahar,Python,2
manzoordahar,MySQL,15
Narso,Java,38
Narso,JavaScript,1
Narso,Python3,1
Narso,PostgreSQL,1
Alcendol,Python,1
Alcendol,MySQL,4
Alcendol,C,27
Alcendol,Bash,1
Alcendol,Python3,37
monish9228,Python,5
monish9228,JavaScript,2
monish9228,Python3,230
jwkim0413,C++,38
jwkim0413,Java,785
jwkim0413,Python,3
jwkim0413,Bash,2
jwkim0413,Python3,7
jwkim0413,Pandas,41
srujanakamsali,Java,10
srujanakamsali,Python,1
srujanakamsali,Python3,2
23R01A67D0,Java,1
23R01A67D0,Python3,7
lurkstalker,C++,41
lurkstalker,Java,922
lurkstalker,Python,3
lurkstalker,MySQL,13
lurkstalker,Bash,4
lurkstalker,Python3,3
lurkstalker,Kotlin,1
rohit_singh2183,C++,142
rohit_singh2183,Python,1
rohit_singh2183,Python3,1
AshutoshVerma140404,C++,59
3Gi8MITSM6,C++,14
3Gi8MITSM6,Python,17
3Gi8MITSM6,Bash,1
d_shriyesh,Java,237
inag25,C++,2
inag25,Java,8
inag25,Python,7
inag25,MySQL,26
inag25,Python3,259
b3ginner,C++,2
b3ginner,MySQL,1
b3ginner,JavaScript,3
b3ginner,Python3,451
b3ginner,Pandas,2
pryanshu23,C++,567
pryanshu23,Java,41
raunaqsaxena23,C++,3
raunaqsaxena23,Java,90
raunaqsaxena23,Python,94
raunaqsaxena23,C#,2
deepak21188,Python,10
deepak21188,JavaScript,30
deepak21188,Python3,12
saibharath,Java,27
puneetkakkar,C++,13
puneetkakkar,Java,18
puneetkakkar,MySQL,1
puneetkakkar,Python3,347
puneetkakkar,TypeScript,3
shatulbansal31,C++,700
baba-aatmaram-phulchand,Java,59
baba-aatmaram-phulchand,Python,2
Suruchi_03,C++,428
Suruchi_03,MySQL,59
Suruchi_03,C,17
Suruchi_03,Python3,5
eazAFV6A44,C++,8
eazAFV6A44,Java,12
eazAFV6A44,C,42
POOJAdGr8,C++,95
unknown44,Java,5
unknown44,Python,1
unknown44,JavaScript,1
unknown44,Swift,8
nik_raje0511,C++,419
nik_raje0511,Java,1
nik_raje0511,Python,2
nik_raje0511,MySQL,22
nik_raje0511,C,10
nik_raje0511,Python3,58
nik_raje0511,Pandas,4
sameerraghuram,Java,37
sameerraghuram,Python,16
sameerraghuram,MySQL,1
sameerraghuram,Go,58
sameerraghuram,Python3,110
arvind_singh_mankotia,C++,107
arvind_singh_mankotia,MySQL,7
uruz_31,C++,2
uruz_31,Java,466
uruz_31,MySQL,6
Jon_Ingvar,Python,9
Jon_Ingvar,Python3,45
Jon_Ingvar,Pandas,3
Shisterov-Nikita,Python3,31
Pratham_19106,C++,182
jaahanavee,Java,7
jaahanavee,Python,6
jaahanavee,MySQL,2
jaahanavee,JavaScript,2
jaahanavee,Python3,125
deeshubhatt07,C++,180
deeshubhatt07,Java,71
deeshubhatt07,MySQL,5
deeshubhatt07,JavaScript,1
viktorb1,C++,58
viktorb1,Python,11
viktorb1,MySQL,59
viktorb1,Bash,2
viktorb1,Python3,530
viktorb1,Pandas,15
okay-coder,Java,1
okay-coder,Python,10
okay-coder,MySQL,1
okay-coder,JavaScript,138
okay-coder,Python3,29
okay-coder,TypeScript,7
cpranjal87,C++,1
cpranjal87,JavaScript,1
cpranjal87,Bash,4
cpranjal87,Python3,58
sachinCSUDH,Java,78
sachinCSUDH,MySQL,2
sachinCSUDH,C#,1
blesan,Java,193
blesan,JavaScript,1
blesan,Python3,2
Omarito,C++,286
Omarito,Python,2
Omarito,C,1
Omarito,Python3,2
vatsal2797,Java,5
vatsal2797,Python3,51
Cademiller18,C++,118
Cademiller18,Python,54
Cademiller18,MySQL,14
Cademiller18,Python3,39
ramyaa_shetty,Java,63
nguyen_duc_minh_quan,C++,56
harshithanooli2000,Java,328
harshithanooli2000,JavaScript,11
harshithanooli2000,Python3,1
ishika_guptaa,C++,524
ishika_guptaa,MySQL,8
vivek0001,C++,160
vivek0001,Java,2
vivek0001,MySQL,1
8OCFq5y88L,C++,3
Fede4246,C++,21
Fede4246,Python,39
IfWXfjG1EY,C++,123
IfWXfjG1EY,MySQL,2
IfWXfjG1EY,JavaScript,1
IfWXfjG1EY,Pandas,2
xykiki,Python,89
xykiki,MySQL,1
xykiki,Python3,267
ymdevs,JavaScript,5
aditya1173,C++,386
aditya1173,MySQL,21
Zhenyu_Zhang,Java,4
Zhenyu_Zhang,Python,4
dshimada,C#,11
user3067E,Python3,2
rRalEmhLZY,Java,149
rRalEmhLZY,MySQL,2
garethholly,Java,2
Sanjay271107,C++,7
Sanjay271107,Python,1
Sanjay271107,MySQL,3
Sanjay271107,C,4
Sanjay271107,Python3,59
yashkh,C++,1
yashkh,Java,351
namnesh-rai,C++,193
namnesh-rai,Java,12
namnesh-rai,MySQL,7
Raj_Ganesh,C++,3
Raj_Ganesh,Java,714
Raj_Ganesh,Python,1
Raj_Ganesh,JavaScript,15
bhardwajvarundev,C++,90
bhardwajvarundev,Java,8
dannathanson,Java,4
return_Kinjal,C++,32
return_Kinjal,JavaScript,2
chujian98,C++,5
chujian98,Python,76
chujian98,MySQL,13
chujian98,Bash,1
chujian98,Python3,355
RAGHUL_MANI_M,C++,4
RAGHUL_MANI_M,Python3,136
f20180435,C++,101
f20180435,Java,363
ShivangiS,C++,17
ShivangiS,Python3,26
625471956,C++,8
625471956,Python,2
625471956,MySQL,23
625471956,C,8
625471956,Go,2
625471956,Python3,416
praneethpotta176,C++,12
praneethpotta176,Java,384
praneethpotta176,Python,1
praneethpotta176,MySQL,9
praneethpotta176,C,2
praneethpotta176,JavaScript,4
praneethpotta176,Pandas,3
dppEInFLhm,C++,178
dppEInFLhm,Python,2
dppEInFLhm,C,1
agamyan,JavaScript,1
Suyeda,JavaScript,195
Suyeda,Ruby,1
shaurya7393,C++,271
ralpher,Java,675
ralpher,MySQL,20
ralpher,JavaScript,1
ralpher,Bash,4
ralpher,Oracle,1
vtaewon,C++,4
naveenrajurenu03,Java,5
meh02,C++,1
meh02,Java,45
heet26,Python3,18
Anjali061722,Java,180
Anjali061722,JavaScript,2
geetanshikhakr28,C++,15
vishalsale,Python,17
vishalsale,Python3,78
isaacyin3,C#,2
S_Sanjeev_07,Python3,8
navanishanthreddy,Java,3
navanishanthreddy,Python,2
Nikita2406,Java,9
Nikita2406,Python3,4
sarvesh_mankar,C++,2
sarvesh_mankar,Java,1
sarvesh_mankar,Python,17
sarvesh_mankar,MySQL,22
sarvesh_mankar,C,6
sarvesh_mankar,Python3,410
sarvesh_mankar,PHP,1
sarvesh_mankar,Pandas,19
me_5727,C++,207
me_5727,MySQL,36
Helios_07,C++,151
grindlc,Java,394
grindlc,MySQL,4
grindlc,Bash,1
everythingshyam,C++,20
everythingshyam,Java,76
everythingshyam,Python,2
everythingshyam,JavaScript,2
everythingshyam,Python3,30
lekhnath12,Python3,21
rithesh_n,C++,91
rithesh_n,Java,32
rithesh_n,Python,113
rithesh_n,C,16
rithesh_n,JavaScript,1
rithesh_n,Python3,31
sidd_a03,C++,69
anantmishra2307,C++,17
anantmishra2307,Java,465
anantmishra2307,C#,1
Malleswaran,Java,173
Malleswaran,Python,1
Malleswaran,MySQL,1
